ID;Tweet;Keluhan;Respon;Bukan Keluhan/Respon;Kategori;Topik Umum; Topik Spesifik;Lokasi;Waktu 
6,92201E+17;RT @ridwankamil: semua yang anti Pancasila juga apapun itu tentunya akan diajak dialog bkn frontal. tidak perlu sebut nama, krn byk. https:…;;;l;l;Bukan Keluhan;-;-;-
6,92201E+17;RT @malesbanget: Kurang kasih sayang, vokalis band death metal @jasad, @manjasad minta jodoh ke @RidwanKamil https://t.co/wT9UExdmpL https:…;;;l;l;Bukan Keluhan;-;-;-
6,92201E+17;RT @ridwankamil: semua yang anti Pancasila juga apapun itu tentunya akan diajak dialog bkn frontal. tidak perlu sebut nama, krn byk. https:…;;;l;l;Bukan Keluhan;-;-;-
6,92201E+17;@ridwankamil: karna hetero adalah norma mayoritas umum. agr kondusif,yg harus dibangun adalah dialog bkan provokasi. https://t.co/ZWEcghba0s;;;l;l;Bukan Keluhan;-;-;-
6,92202E+17;@ridwankamil Semoga lekas sembuh Bapak, Bandung semakin cantik sekarang. ^ . ^ .. banyak2 tmn2 org sebrang senang berada di Bandung;;;l;l;Bukan Keluhan;-;-;-
6,92202E+17;@sahaL_AS @ridwankamil yang TERSESAT msh bisa diajak dialog, tapi yg SENGAJA MENYESATKAN mana mempan lagi pakai dialog #AdaAdaSaja;;;l;l;Bukan Keluhan;-;-;-
6,92202E+17;@AditSap77488878 @ridwankamil kota sebelah dah ada BUSWAY,gedungnya tinggi2, ada kereta listrik, taman jg banyak, di kotamu macet n banjir y;;;l;l;Bukan Keluhan;-;-;-
6,92202E+17;Pak dapat salam dari semua anak Unpad, terutama yang yang KKNM. Semoga bisa cinlok katanya @ridwankamil;;;l;l;Bukan Keluhan;-;-;-
6,92203E+17;RT @ridwankamil: semua yang anti Pancasila juga apapun itu tentunya akan diajak dialog bkn frontal. tidak perlu sebut nama, krn byk. https:…;;;l;l;Bukan Keluhan;-;-;-
6,92203E+17;RT @PRFMnews: 11.01: RT @rabbitKlinci: Jl Suci sebrang kantor imigrasi, dilarang parkir tetap parkir. cc @dishub_kotabdg https://t.co/pcxJe…;k;;;k;Perhubungan;parkir sembarangan;Jalan Suci sebrang Kantor Imigrasi ;-
6,92203E+17;RT @ridwankamil: semua yang anti Pancasila juga apapun itu tentunya akan diajak dialog bkn frontal. tidak perlu sebut nama, krn byk. https:…;;;l;l;Bukan Keluhan;-;-;-
6,92203E+17;@KecPanyileukan @usepharja @ridwankamil @diskamtam sudah di pangkas tapi tetap ada penghijauanya #pengijauan taman.;;;l;l;Bukan Keluhan;-;-;-
6,92204E+17;RT @ridwankamil: semua yang anti Pancasila juga apapun itu tentunya akan diajak dialog bkn frontal. tidak perlu sebut nama, krn byk. https:…;;;l;l;Bukan Keluhan;-;-;-
6,92204E+17;RT @ridwankamil: semua yang anti Pancasila juga apapun itu tentunya akan diajak dialog bkn frontal. tidak perlu sebut nama, krn byk. https:…;;;l;l;Bukan Keluhan;-;-;-
6,92204E+17;RT @ridwankamil: semua yang anti Pancasila juga apapun itu tentunya akan diajak dialog bkn frontal. tidak perlu sebut nama, krn byk. https:…;;;l;l;Bukan Keluhan;-;-;-
6,92205E+17;RT @ridwankamil: semua yang anti Pancasila juga apapun itu tentunya akan diajak dialog bkn frontal. tidak perlu sebut nama, krn byk. https:…;;;l;l;Bukan Keluhan;-;-;-
6,92205E+17;RT @ridwankamil: semua yang anti Pancasila juga apapun itu tentunya akan diajak dialog bkn frontal. tidak perlu sebut nama, krn byk. https:…;;;l;l;Bukan Keluhan;-;-;-
6,92206E+17;RT @ridwankamil: semua yang anti Pancasila juga apapun itu tentunya akan diajak dialog bkn frontal. tidak perlu sebut nama, krn byk. https:…;;;l;l;Bukan Keluhan;-;-;-
6,92206E+17;Bukan orang BDG aja yg 'gak rela' pak @ridwankamil ke DKI , bukan apa2, Jomblo2 di BDG masih butuh perhatian bapak 😁;;;l;l;Bukan Keluhan;-;-;-
6,92206E+17;@ridwankamil @oedit Minuman beralkohol masih boleh dijual. Kalau aturan negara pake hukum islam hal itu ga boleh. Berarti?;;;l;l;Bukan Keluhan;-;-;-
6,92207E+17;@TMCPoldaMetro @BurhanMuhtadi @ridwankamil trotoar itu kan buat pejalan kaki bukan buat kendaran. kecuali kendaraan nya pake kaki. .;k;;;k;Perhubungan ;parkir sembarangan ;-;-
6,92207E+17;RT @sukaasih_bdg: Giat  pengerukan diRw 03 jl Babakan tarogong tgl.27/1/2016 @ridwankamil @PemumBdg @dbmpkotabdg  @KecBojongloakal https://…;;;l;l;Bukan Keluhan;-;-;-
6,92207E+17;@ridwankamil @sahaL_AS HTI radikal?, wow tuduhan serius tuh yg sy tau demo aja mereka ga prnh bikin macet taat aturan, radikalnya dmn ya?;;;l;l;Bukan Keluhan;-;-;-
6,92207E+17;@ridwankamil emang sotoy ni orang @kurawa,kerjanya nyinyir mulu.dijabar dedi belum ada apa2nya,diadu sama calon lain juga belum tentu menang;;;l;l;Bukan Keluhan;-;-;-
6,92207E+17;Pak @ridwankamil jika berkenan bapa membangun Bandung, biar Pak @basuki_btp membangun Jakarta lagi. Betul pak @kurawa ?;;;l;l;Bukan Keluhan;-;-;-
6,92207E+17;"Sangatlah indah jika pemimpin daerah dibangun oleh Pemimpin Muda seperti mang @ridwankamil &amp; koh @basuki_btp Jangan mau di sesatkan partai";;;l;l;Bukan Keluhan;-;-;-
6,92207E+17;@ridwankamil @kurawa tkt ahok kalah saing ya mas bro? Don't worry lah pilkada msh jauh hahaha;;;l;l;Bukan Keluhan;-;-;-
6,92209E+17;"RT @PRFMnews: 10.10: RT  @Rescue_Damkar: Penyuluhan Pencegahan &amp; Penanggulangan Kebakaran di GUPUS II DITKESAD Jl Gudang Utara.  https://t.…";;;l;l;Bukan Keluhan;-;-;-
6,92209E+17;@ridwankamil assalamu'alaikum punten pa mau nanya kalo ada family pindah ke bandung pindah ga ngomong2 atuh mau cari kebandung kumahaya ?;;;l;l;Bukan Keluhan;-;-;-
6,92209E+17;@sahaL_AS @ridwankamil yg trjadi di indonesia skrg adalah krn faham2 dr barat macam JIL (liberal)  https://t.co/Z0lLkwLlEN;;;l;l;Bukan Keluhan;-;-;-
6,92209E+17;RT @ridwankamil: semua yang anti Pancasila juga apapun itu tentunya akan diajak dialog bkn frontal. tidak perlu sebut nama, krn byk. https:…;;;l;l;Bukan Keluhan;-;-;-
6,92209E+17;Pa @ridwankamil sepertinya pelayanan di bagian aset perlu ditingkatkan. Yang bayar banyak, kasirnya cuma satu, sehingga antrian lama.;k;;;k;Bidang lainnya;-;-;-
6,92209E+17;@Lollyschatzi @ridwankamil @ciamikboy mana juga koment beliau yg memojokan?! Baca lagi donk. Jgn sok jd pahlawan LGBT;;;l;l;Bukan Keluhan;-;-;-
6,9221E+17;"@ridwankamil Yang udah lama follow @kurawa pasti tau dia bukan akun bayaran. Btw, kalo kang Emil mau ke Banten, sok mangga.. ditunggu ;)";;;l;l;Bukan Keluhan;-;-;-
6,92211E+17;@ridwankamil sabar pa,jalmi mah sok aya wae nu model kitu.kudu d teke sugan nya pak?😂😂;;;l;l;Bukan Keluhan;-;-;-
6,92212E+17;"RT @Satpolppbdg: Patroli hari ini menyisir sktr Pasteur &amp; menemukan pangkalan manusia silver. Masih mau ngasih juga? cc @ridwankamil https:…";;;l;l;Bukan Keluhan;-;-;-
6,92212E+17;@kurawa saya lebih prefer kang @ridwankamil  nanti di JABAR, kang @DediMulyadi71 di BANTEN biar negeri ini semakin byk dipimpin orang2 baik.;;;l;l;Bukan Keluhan;-;-;-
6,92213E+17;Jangan mau di adu. Mari bersama-sama membangun daerah untuk kemajuan rakyat dan negara Cc: @ridwankamil @basuki_btp https://t.co/vRCRfMQ7Nc;;;l;l;Bukan Keluhan;-;-;-
6,92215E+17;"RT @infobandung: RT @Rescue_Damkar: Penyuluhan Pencegahan &amp; Penanggulangan Kebakaran di GUPUS II DITKESAD Jl Gudang Utara https://t.co/ImoN…";;;l;l;Bukan Keluhan;-;-;-
6,92217E+17;RT @ridwankamil: semua yang anti Pancasila juga apapun itu tentunya akan diajak dialog bkn frontal. tidak perlu sebut nama, krn byk. https:…;;;l;l;Bukan Keluhan;-;-;-
6,92217E+17;Dari tadi mantengin tl nya pak @ridwankamil yang agak nggak biasa hari ini ternyata lagi kurang sehat hehe, cepat sembuh pak!!!;;;l;l;Bukan Keluhan;-;-;-
6,92218E+17;@disdik_bandung punteun pami ical SKHUN murangkalih SD, prosedur ngadamel na deui kmh nya?hatur nuhun;;;l;l;Bukan Keluhan;-;-;-
6,92221E+17;"RT @bdgstarlight: Penindakan Parkir Motor di atas Trotoar &amp; Taman Jl.Dipenogoro oleh Tim K3 Kec.Bandung Wetan 27.01.2016 @ridwankamil https…";;;l;l;Bukan Keluhan;-;-;-
6,92222E+17;"RT @bdgstarlight: Penindakan Parkir Motor di atas Trotoar &amp; Taman Jl.Dipenogoro oleh Tim K3 Kec.Bandung Wetan 27.01.2016 @ridwankamil https…";;;l;l;Bukan Keluhan;-;-;-
6,92223E+17;"RT @bdgstarlight: Penindakan Parkir Motor di atas Trotoar &amp; Taman Jl.Dipenogoro oleh Tim K3 Kec.Bandung Wetan 27.01.2016 @ridwankamil https…";;;l;l;Bukan Keluhan;-;-;-
6,92223E+17;"RT @bdgstarlight: Penindakan Parkir Motor di atas Trotoar &amp; Taman Jl.Dipenogoro oleh Tim K3 Kec.Bandung Wetan 27.01.2016 @ridwankamil https…";;;l;l;Bukan Keluhan;-;-;-
6,92223E+17;Kang @ridwankamil gmn tindaklanjutnya ttg demo para jomblo? Ksian tmn sy udh 38 taun tp msh jomblo -_-;;;l;l;Bukan Keluhan;-;-;-
6,92223E+17;@ridwankamil Kita mau bantu nih kang kolaborasi dengan pemkot bandung. Tapi binggung akses untuk diskusi lebih lanjut ga ada :);;;l;l;Bukan Keluhan;-;-;-
6,92224E+17;@tubagusramadhan @ridwankamil  bukan 'suka memakai', tapi pernah jadi pemain:);;;l;l;Bukan Keluhan;-;-;-
6,92225E+17;klo di sunda mah ada juga Kang Mus Preman Pensiun tum @PartaiSocmed https://t.co/EIfWYQFl2z;;;l;l;Bukan Keluhan;-;-;-
6,92225E+17;tp sy kurang setuju pak beradu antar orang2 baik, sebaiknya orang2 baik bisa menyebar kesemua daerah https://t.co/olNHwDDzvA;;;l;l;Bukan Keluhan;-;-;-
6,92225E+17;RT @TOLONG_IN: @ridwankamil Kita mau bantu nih kang kolaborasi dengan pemkot bandung. Tapi binggung akses untuk diskusi lebih lanjut ga ada…;;;l;l;Bukan Keluhan;-;-;-
6,92225E+17;"RT @bdgstarlight: Penindakan Parkir Motor di atas Trotoar &amp; Taman Jl.Dipenogoro oleh Tim K3 Kec.Bandung Wetan 27.01.2016 @ridwankamil https…";;;l;l;Bukan Keluhan;-;-;-
6,92226E+17;@ridwankamil @OdedMD @PRFMnews  @DiskominfoBdg @dbmpkotabdg @PemumBdg @yossiirianto  @diskamtam  mana can lalunas eta cicilan motor na :(;;;l;l;Bukan Keluhan;-;-;-
6,92226E+17;@ridwankamil LGBT bandung banyak kang emil kenapa? Mereka skrng jd tak tau diri atas 'romantisme' di muka umum. Tegur aja gausah ditindak;;;l;l;Bukan Keluhan;-;-;-
6,92227E+17;RT @muzakir100: Kang @ridwankamil, anda masih muda. Masih banyak kesempatan. Gub. Jabar, menteri, anggota DPR, dll. Tunggu waktu yg tepat m…;;;l;l;Bukan Keluhan;-;-;-
6,92227E+17;"RT @bdgstarlight: Penindakan Parkir Motor di atas Trotoar &amp; Taman Jl.Dipenogoro oleh Tim K3 Kec.Bandung Wetan 27.01.2016 @ridwankamil https…";;;l;l;Bukan Keluhan;-;-;-
6,92227E+17;"RT @bdgstarlight: Penindakan Parkir Motor di atas Trotoar &amp; Taman Jl.Dipenogoro oleh Tim K3 Kec.Bandung Wetan 27.01.2016 @ridwankamil https…";;;l;l;Bukan Keluhan;-;-;-
6,92228E+17;RT @muzakir100: Kang @ridwankamil, anda masih muda. Masih banyak kesempatan. Gub. Jabar, menteri, anggota DPR, dll. Tunggu waktu yg tepat m…;;;l;l;Bukan Keluhan;-;-;-
6,92228E+17;"RT @bdgstarlight: Penindakan Parkir Motor di atas Trotoar &amp; Taman Jl.Dipenogoro oleh Tim K3 Kec.Bandung Wetan 27.01.2016 @ridwankamil https…";;;l;l;Bukan Keluhan;-;-;-
6,9223E+17;RT @ridwankamil: semua yang anti Pancasila juga apapun itu tentunya akan diajak dialog bkn frontal. tidak perlu sebut nama, krn byk. https:…;;;l;l;Bukan Keluhan;-;-;-
6,9223E+17;RT @ridwankamil: semua yang anti Pancasila juga apapun itu tentunya akan diajak dialog bkn frontal. tidak perlu sebut nama, krn byk. https:…;;;l;l;Bukan Keluhan;-;-;-
6,92233E+17;@ridwankamil @kurawa Bwahahaaaaa! MATI KAU, BUZZER !!! Cari makan yang berkeringat, Bung! Laki bukan?;;;l;l;Bukan Keluhan;-;-;-
6,92233E+17;Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1a2jEumT1;;;l;l;Bukan Keluhan;-;-;-
6,92233E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92233E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92234E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92234E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92234E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92234E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92234E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92234E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92234E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92234E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92234E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92235E+17;"RT @bdgstarlight: Penindakan Parkir Motor di atas Trotoar &amp; Taman Jl.Dipenogoro oleh Tim K3 Kec.Bandung Wetan 27.01.2016 @ridwankamil https…";;;l;l;Bukan Keluhan;-;-;-
6,92235E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92235E+17;@ridwankamil bagi umat Islam itu sudah jelas haram hukum nya, setiap apa yang dilarang oleh Alloh SWT pasti ada kebaikan didalamnya.;;;l;l;Bukan Keluhan;-;-;-
6,92235E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92235E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92236E+17;@jokoanwar @ridwankamil tapi kampanye agama ke anak kecil sah2 aja ya Pak..;;;l;l;Bukan Keluhan;-;-;-
6,92236E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92236E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92236E+17;RT @ridwankamil: nanti tersambung dgn LRT Bandung Raya. *apalagi ditemeni gebetan, wuss tdk akan kerasa perjalanannya. https://t.co/PYdFJ6g…;;;l;l;Bukan Keluhan;-;-;-
6,92236E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92236E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92236E+17;@ridwankamil @kurawa udh kang emil fokus d bandung sj. Stu periode lg, masih bnyak yg hrs d benahi. Biar bandung makin indah.;;;l;l;Bukan Keluhan;-;-;-
6,92237E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92237E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92237E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92237E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92237E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92237E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92237E+17;Ayo nabung sampah di pd kebersihan, sampah jadi berkah https://t.co/GMJiTU1EoN;;;l;l;Bukan Keluhan;-;-;-
6,92237E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92238E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92238E+17;RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…;;;l;l;Bukan Keluhan;-;-;-
6,92238E+17;RT @denurha_pdk: Ayo nabung sampah di pd kebersihan, sampah jadi berkah https://t.co/GMJiTU1EoN;;;l;l;Bukan Keluhan;-;-;-
6,92239E+17;@IWGinting @PRFMnews @tmc_restabesbdg @ridwankamil karena saya juga ga akan bosen mengingatkan lewat twiter dll.bukan krn benci aparat loch;;;l;l;Bukan Keluhan;-;-;-
6,92239E+17;@pdamtirtawening terimakasih pdam yg tlh menugaskan  petugas ( pak Deni,Agus,Cepi) sbg tindak lanjut keluhan kami air tdk ngocor;;;l;l;Bukan Keluhan;-;-;-
6,9224E+17;@ridwankamil Kang upami parkir peuntasen Pasbar teh dilarang...gening masih keneh aya nu parkir... Jiga nu uucingan... Teu ngarti...  😔;k;;;k;Perhubungan;parkir sembarangan;sebrang Pasbar;-
6,92241E+17;@ridwankamil kang ari di Bandung randa anu aralus daerah mana ? Nuhun;;;l;l;Bukan Keluhan;-;-;-
6,92241E+17;RT @ridwankamil: semua yang anti Pancasila juga apapun itu tentunya akan diajak dialog bkn frontal. tidak perlu sebut nama, krn byk. https:…;;;l;l;Bukan Keluhan;-;-;-
6,92242E+17;@ridwankamil Pak, hapunten mau curhat. kmrn diserempet motor krn jalan terlalu pinggir krn pinggiran jalan habis dipake tukang jual makanan-;k;;;k;"K3 (Ketertiban; Kebersihan; Keindahan)";PKL ;-;-
6,92242E+17;@ridwankamil -tapi bukannya ditolongin, malah disemprot dicarek tukang jualan krn ga hati2 :( siapa yg salah, pak?;;;l;l;Bukan Keluhan;-;-;-
6,92242E+17;@ridwankamil ga usah ladenin @kurawa pak.. Suka ikutin kultwitnya dulu, tp skrg ud ga respect krn suka twit provokasi yg tdk perlu;;;l;l;Bukan Keluhan;-;-;-
6,92243E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92243E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92243E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92243E+17;"RT @bdgstarlight: Penindakan Parkir Motor di atas Trotoar &amp; Taman Jl.Dipenogoro oleh Tim K3 Kec.Bandung Wetan 27.01.2016 @ridwankamil https…";;;l;l;Bukan Keluhan;-;-;-
6,92243E+17;"RT @bdgstarlight: Penindakan Parkir Motor di atas Trotoar &amp; Taman Jl.Dipenogoro oleh Tim K3 Kec.Bandung Wetan 27.01.2016 @ridwankamil https…";;;l;l;Bukan Keluhan;-;-;-
6,92244E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92244E+17;RT @ridwankamil: semua yang anti Pancasila juga apapun itu tentunya akan diajak dialog bkn frontal. tidak perlu sebut nama, krn byk. https:…;;;l;l;Bukan Keluhan;-;-;-
6,92244E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92244E+17;Penertiban PKL di sepanjang jl.RE.Martadinata @ridwankamil @OdedMD @yossiirianto @herlanisanusi @PemumBdg https://t.co/YRBC2ZmCBs;;;l;l;Bukan Keluhan;-;-;-
6,92245E+17;RT @bdgstarlight: Penertiban PKL di sepanjang jl.RE.Martadinata @ridwankamil @OdedMD @yossiirianto @herlanisanusi @PemumBdg https://t.co/YR…;;;l;l;Bukan Keluhan;-;-;-
6,92245E+17;RT @denurha_pdk: Ayo nabung sampah di pd kebersihan, sampah jadi berkah https://t.co/GMJiTU1EoN;;;l;l;Bukan Keluhan;-;-;-
6,92245E+17;RT @denurha_pdk: Ayo nabung sampah di pd kebersihan, sampah jadi berkah https://t.co/GMJiTU1EoN;;;l;l;Bukan Keluhan;-;-;-
6,92245E+17;RT @denurha_pdk: Ayo nabung sampah di pd kebersihan, sampah jadi berkah https://t.co/GMJiTU1EoN;;;l;l;Bukan Keluhan;-;-;-
6,92245E+17;RT @denurha_pdk: Ayo nabung sampah di pd kebersihan, sampah jadi berkah https://t.co/GMJiTU1EoN;;;l;l;Bukan Keluhan;-;-;-
6,92245E+17;RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1…;;;l;l;Bukan Keluhan;-;-;-
6,92246E+17;12:28 Pelanggaran rambu S coret di Jl. Supratman  @PRFMnews @dishub_kotabdg @IWGinting https://t.co/S7cBZ1T3Hn;k;;;k;Perhubungan;kecelakaan / pelanggaran lalu lintas;Jalan Supratman ;-
6,92246E+17;RT @bdgstarlight: Penertiban PKL di sepanjang jl.RE.Martadinata @ridwankamil @OdedMD @yossiirianto @herlanisanusi @PemumBdg https://t.co/YR…;;;l;l;Bukan Keluhan;-;-;-
6,92246E+17;RT @bdgstarlight: Penertiban PKL di sepanjang jl.RE.Martadinata @ridwankamil @OdedMD @yossiirianto @herlanisanusi @PemumBdg https://t.co/YR…;;;l;l;Bukan Keluhan;-;-;-
6,92246E+17;RT @bdgstarlight: Penertiban PKL di sepanjang jl.RE.Martadinata @ridwankamil @OdedMD @yossiirianto @herlanisanusi @PemumBdg https://t.co/YR…;;;l;l;Bukan Keluhan;-;-;-
6,92246E+17;14.20: RT @fadhlurrahmanf: Pelanggaran rambu S coret di Jln Supratman tadi siang. cc @dishub_kotabdg https://t.co/ZcrgE1m8ES;k;;;k;Perhubungan;kecelakaan / pelanggaran lalu lintas;Jalan Supratman ;-
